,Unnamed: 0,site,variety,hardiness,hardiness_delta,category,datetime,month,year,julian_day,season
1288,1288,"Osoyoos, northeast",Cabernet Sauvignon,-15.0,1.2,1,2014-11-11,11,2014,315,4
1289,1289,"Osoyoos, northeast",Cabernet Sauvignon,-16.8,-1.8,-1,2014-11-11,11,2014,315,4
1290,1290,"Osoyoos, southeast ",Chardonnay,-17.6,-0.8,-1,2014-11-11,11,2014,315,4
1291,1291,Black Sage,Chardonnay,-13.9,3.7,1,2014-11-11,11,2014,315,4
1292,1292,Naramata Bench,Chardonnay,-20.2,-6.3,-1,2014-11-11,11,2014,315,4
1293,1293,"OK Falls, east",Chardonnay,-19.8,0.4,1,2014-11-11,11,2014,315,4
1294,1294,"Oliver, east",Chardonnay,-19.8,0.0,0,2014-11-11,11,2014,315,4
1295,1295,Kelowna,Gewurztraminer,-16.1,3.7,1,2014-11-11,11,2014,315,4
1296,1296,"OK Falls, west",Gewurztraminer,-19.7,-3.6,-1,2014-11-11,11,2014,315,4
1297,1297,"Oliver, east",Gewurztraminer,-19.6,0.1,1,2014-11-11,11,2014,315,4
1298,1298,"Osoyoos, west",Merlot,-14.4,5.2,1,2014-11-11,11,2014,315,4
1299,1299,"Oliver, west",Merlot,-14.8,-0.4,-1,2014-11-11,11,2014,315,4
1300,1300,"Osoyoos, northeast",Merlot,-18.4,-3.6,-1,2014-11-11,11,2014,315,4
1301,1301,Black Sage,Merlot,-16.9,1.5,1,2014-11-11,11,2014,315,4
1302,1302,Black Sage,Pinot blanc,-17.7,-0.8,-1,2014-11-11,11,2014,315,4
1303,1303,"Oliver, east",Pinot blanc,-20.4,-2.7,-1,2014-11-11,11,2014,315,4
1304,1304,"Oliver, east",Pinot gris,-15.8,4.6,1,2014-11-11,11,2014,315,4
1305,1305,Black Sage,Pinot gris,-18.9,-3.1,-1,2014-11-11,11,2014,315,4
1306,1306,Naramata Bench,Pinot gris,-19.1,-0.2,-1,2014-11-11,11,2014,315,4
1307,1307,"OK Falls, east",Pinot gris,-21.5,-2.4,-1,2014-11-11,11,2014,315,4
1308,1308,"Oliver, east",Pinot gris,-19.7,1.8,1,2014-11-11,11,2014,315,4
1309,1309,Naramata Bench,Pinot noir,-18.6,1.1,1,2014-11-11,11,2014,315,4
1310,1310,Black Sage,Pinot noir,-20.1,-1.5,-1,2014-11-11,11,2014,315,4
1311,1311,Kelowna,Pinot noir,-19.7,0.4,1,2014-11-11,11,2014,315,4
1312,1312,"Osoyoos, northeast",Pinot noir,-17.5,2.2,1,2014-11-11,11,2014,315,4
1313,1313,Naramata Bench,Riesling,-20.2,-2.7,-1,2014-11-11,11,2014,315,4
1314,1314,Black Sage,Riesling,-17.6,2.6,1,2014-11-11,11,2014,315,4
1315,1315,Black Sage,Riesling,-21.6,-4.0,-1,2014-11-11,11,2014,315,4
1316,1316,West Kelowna,Riesling,-19.9,1.7,1,2014-11-11,11,2014,315,4
1317,1317,"Oliver, east",Riesling,-19.8,0.1,1,2014-11-11,11,2014,315,4
1318,1318,"Oliver, east",Sauvignon blanc,-18.0,1.8,1,2014-11-11,11,2014,315,4
1319,1319,"Oliver, east",Sauvignon blanc,-18.3,-0.3,-1,2014-11-11,11,2014,315,4
1320,1320,"Osoyoos, southeast ",Shiraz,-13.1,5.2,1,2014-11-11,11,2014,315,4
1321,1321,"Osoyoos, southeast ",Shiraz,-12.8,0.3,1,2014-11-11,11,2014,315,4
1322,1322,"Osoyoos, southeast ",Shiraz,-18.9,-6.1,-1,2014-11-11,11,2014,315,4
1323,1323,Black Sage,Shiraz,-17.1,1.8,1,2014-11-11,11,2014,315,4
1324,1324,"Osoyoos, northeast",Shiraz,-16.1,1.0,1,2014-11-11,11,2014,315,4
1325,1325,"Osoyoos, northeast",Shiraz,-16.5,-0.4,-1,2014-11-11,11,2014,315,4
1326,1326,"Osoyoos, west",Viognier,-15.0,1.5,1,2014-11-11,11,2014,315,4
1327,1327,"Osoyoos, southeast ",Cabernet Franc,-21.0,-3.3,-1,2014-11-24,11,2014,328,4
1328,1328,Black Sage,Cabernet Franc,-18.9,2.1,1,2014-11-24,11,2014,328,4
1329,1329,"Oliver, east",Cabernet Franc,-18.5,0.4,1,2014-11-24,11,2014,328,4
1330,1330,"Osoyoos, southeast ",Cabernet Sauvignon,-19.3,-0.8,-1,2014-11-24,11,2014,328,4
1331,1331,Black Sage,Cabernet Sauvignon,-19.2,0.1,1,2014-11-24,11,2014,328,4
1332,1332,"Osoyoos, northeast",Cabernet Sauvignon,-19.5,-0.3,-1,2014-11-24,11,2014,328,4
1333,1333,"Osoyoos, northeast",Cabernet Sauvignon,-18.9,0.6,1,2014-11-24,11,2014,328,4
1334,1334,"Osoyoos, southeast ",Chardonnay,-23.0,-4.1,-1,2014-11-24,11,2014,328,4
1335,1335,Black Sage,Chardonnay,-20.3,2.7,1,2014-11-24,11,2014,328,4
1336,1336,Naramata Bench,Chardonnay,-20.9,-0.6,-1,2014-11-24,11,2014,328,4
1337,1337,"OK Falls, east",Chardonnay,-20.5,0.4,1,2014-11-24,11,2014,328,4
1338,1338,"Oliver, east",Chardonnay,-21.8,-1.3,-1,2014-11-24,11,2014,328,4
1339,1339,Kelowna,Gewurztraminer,-18.0,3.8,1,2014-11-24,11,2014,328,4
1340,1340,"OK Falls, west",Gewurztraminer,-21.5,-3.5,-1,2014-11-24,11,2014,328,4
1341,1341,"Oliver, east",Gewurztraminer,-20.8,0.7,1,2014-11-24,11,2014,328,4
1342,1342,"Osoyoos, west",Merlot,-20.1,0.7,1,2014-11-24,11,2014,328,4
1343,1343,"Oliver, west",Merlot,-16.5,3.6,1,2014-11-24,11,2014,328,4
1344,1344,"Osoyoos, northeast",Merlot,-20.7,-4.2,-1,2014-11-24,11,2014,328,4
1345,1345,Black Sage,Merlot,-19.7,1.0,1,2014-11-24,11,2014,328,4
1346,1346,Black Sage,Pinot blanc,-18.6,1.1,1,2014-11-24,11,2014,328,4
1347,1347,"Oliver, east",Pinot blanc,-22.6,-4.0,-1,2014-11-24,11,2014,328,4
1348,1348,"Oliver, east",Pinot gris,-22.7,-0.1,-1,2014-11-24,11,2014,328,4
1349,1349,Black Sage,Pinot gris,-19.4,3.3,1,2014-11-24,11,2014,328,4
1350,1350,Naramata Bench,Pinot gris,-19.8,-0.4,-1,2014-11-24,11,2014,328,4
1351,1351,"OK Falls, east",Pinot gris,-21.8,-2.0,-1,2014-11-24,11,2014,328,4
1352,1352,"Oliver, east",Pinot gris,-21.1,0.7,1,2014-11-24,11,2014,328,4
1353,1353,Naramata Bench,Pinot noir,-21.8,-0.7,-1,2014-11-24,11,2014,328,4
1354,1354,Black Sage,Pinot noir,-20.8,1.0,1,2014-11-24,11,2014,328,4
1355,1355,Kelowna,Pinot noir,-21.6,-0.8,-1,2014-11-24,11,2014,328,4
1356,1356,"Osoyoos, northeast",Pinot noir,-20.9,0.7,1,2014-11-24,11,2014,328,4
1357,1357,Naramata Bench,Riesling,-21.4,-0.5,-1,2014-11-24,11,2014,328,4
1358,1358,Black Sage,Riesling,-21.3,0.1,1,2014-11-24,11,2014,328,4
1359,1359,Black Sage,Riesling,-21.7,-0.4,-1,2014-11-24,11,2014,328,4
1360,1360,West Kelowna,Riesling,-21.9,-0.2,-1,2014-11-24,11,2014,328,4
1361,1361,"Oliver, east",Riesling,-19.7,2.2,1,2014-11-24,11,2014,328,4
1362,1362,"Oliver, east",Sauvignon blanc,-20.8,-1.1,-1,2014-11-24,11,2014,328,4
1363,1363,"Oliver, east",Sauvignon blanc,-20.1,0.7,1,2014-11-24,11,2014,328,4
1364,1364,"Osoyoos, southeast ",Shiraz,-19.2,0.9,1,2014-11-24,11,2014,328,4
1365,1365,"Osoyoos, southeast ",Shiraz,-18.1,1.1,1,2014-11-24,11,2014,328,4
1366,1366,"Osoyoos, southeast ",Shiraz,-20.9,-2.8,-1,2014-11-24,11,2014,328,4
1367,1367,Black Sage,Shiraz,-19.2,1.7,1,2014-11-24,11,2014,328,4
1368,1368,"Osoyoos, northeast",Shiraz,-17.4,1.8,1,2014-11-24,11,2014,328,4
1369,1369,"Osoyoos, northeast",Shiraz,-18.4,-1.0,-1,2014-11-24,11,2014,328,4
1370,1370,"Osoyoos, west",Viognier,-20.0,-1.6,-1,2014-11-24,11,2014,328,4
1371,1371,"Osoyoos, southeast ",Cabernet Franc,-23.5,-3.3,-1,2014-12-08,12,2014,342,4
1372,1372,Black Sage,Cabernet Franc,-20.4,3.1,1,2014-12-08,12,2014,342,4
1373,1373,"Oliver, east",Cabernet Franc,-20.8,-0.4,-1,2014-12-08,12,2014,342,4
1374,1374,"Osoyoos, southeast ",Cabernet Sauvignon,-20.2,0.6,1,2014-12-08,12,2014,342,4
1375,1375,Black Sage,Cabernet Sauvignon,-19.2,1.0,1,2014-12-08,12,2014,342,4
1376,1376,"Osoyoos, northeast",Cabernet Sauvignon,-20.9,-1.7,-1,2014-12-08,12,2014,342,4
1377,1377,"Osoyoos, northeast",Cabernet Sauvignon,-21.2,-0.3,-1,2014-12-08,12,2014,342,4
1378,1378,"Osoyoos, southeast ",Chardonnay,-23.6,-2.4,-1,2014-12-08,12,2014,342,4
1379,1379,Black Sage,Chardonnay,-23.2,0.4,1,2014-12-08,12,2014,342,4
1380,1380,Naramata Bench,Chardonnay,-22.1,1.1,1,2014-12-08,12,2014,342,4
1381,1381,"OK Falls, east",Chardonnay,-21.6,0.5,1,2014-12-08,12,2014,342,4
1382,1382,"Oliver, east",Chardonnay,-22.0,-0.4,-1,2014-12-08,12,2014,342,4
1383,1383,Kelowna,Gewurztraminer,-20.3,1.7,1,2014-12-08,12,2014,342,4
1384,1384,"OK Falls, west",Gewurztraminer,-22.6,-2.3,-1,2014-12-08,12,2014,342,4
1385,1385,"Oliver, east",Gewurztraminer,-21.6,1.0,1,2014-12-08,12,2014,342,4
1386,1386,"Osoyoos, west",Merlot,-22.5,-0.9,-1,2014-12-08,12,2014,342,4
1387,1387,"Oliver, west",Merlot,-20.0,2.5,1,2014-12-08,12,2014,342,4
1388,1388,"Osoyoos, northeast",Merlot,-21.8,-1.8,-1,2014-12-08,12,2014,342,4
1389,1389,Black Sage,Merlot,-19.5,2.3,1,2014-12-08,12,2014,342,4
1390,1390,Black Sage,Pinot blanc,-20.4,-0.9,-1,2014-12-08,12,2014,342,4
1391,1391,"Oliver, east",Pinot blanc,-22.7,-2.3,-1,2014-12-08,12,2014,342,4
1392,1392,"Oliver, east",Pinot gris,-22.5,0.2,1,2014-12-08,12,2014,342,4
1393,1393,Black Sage,Pinot gris,-21.7,0.8,1,2014-12-08,12,2014,342,4
1394,1394,Naramata Bench,Pinot gris,-20.4,1.3,1,2014-12-08,12,2014,342,4
1395,1395,"OK Falls, east",Pinot gris,-22.5,-2.1,-1,2014-12-08,12,2014,342,4
1396,1396,"Oliver, east",Pinot gris,-22.9,-0.4,-1,2014-12-08,12,2014,342,4
1397,1397,Naramata Bench,Pinot noir,-22.2,0.7,1,2014-12-08,12,2014,342,4
1398,1398,Black Sage,Pinot noir,-23.1,-0.9,-1,2014-12-08,12,2014,342,4
1399,1399,Kelowna,Pinot noir,-22.5,0.6,1,2014-12-08,12,2014,342,4
1400,1400,"Osoyoos, northeast",Pinot noir,-21.5,1.0,1,2014-12-08,12,2014,342,4
1401,1401,Naramata Bench,Riesling,-23.5,-2.0,-1,2014-12-08,12,2014,342,4
1402,1402,Black Sage,Riesling,-22.1,1.4,1,2014-12-08,12,2014,342,4
1403,1403,Black Sage,Riesling,-23.5,-1.4,-1,2014-12-08,12,2014,342,4
1404,1404,West Kelowna,Riesling,-22.2,1.3,1,2014-12-08,12,2014,342,4
1405,1405,"Oliver, east",Riesling,-22.3,-0.1,-1,2014-12-08,12,2014,342,4
1406,1406,"Oliver, east",Sauvignon blanc,-21.7,0.6,1,2014-12-08,12,2014,342,4
1407,1407,"Oliver, east",Sauvignon blanc,-21.8,-0.1,-1,2014-12-08,12,2014,342,4
1408,1408,"Osoyoos, southeast ",Shiraz,-19.9,1.9,1,2014-12-08,12,2014,342,4
1409,1409,"Osoyoos, southeast ",Shiraz,-20.2,-0.3,-1,2014-12-08,12,2014,342,4
1410,1410,"Osoyoos, southeast ",Shiraz,-20.3,-0.1,-1,2014-12-08,12,2014,342,4
1411,1411,Black Sage,Shiraz,-21.2,-0.9,-1,2014-12-08,12,2014,342,4
1412,1412,"Osoyoos, northeast",Shiraz,-19.3,1.9,1,2014-12-08,12,2014,342,4
1413,1413,"Osoyoos, northeast",Shiraz,-20.0,-0.7,-1,2014-12-08,12,2014,342,4
1414,1414,"Osoyoos, west",Viognier,-22.0,-2.0,-1,2014-12-08,12,2014,342,4
1415,1415,"Osoyoos, southeast ",Cabernet Franc,-23.1,-1.5,-1,2014-12-22,12,2014,356,4
1416,1416,Black Sage,Cabernet Franc,-21.9,1.2,1,2014-12-22,12,2014,356,4
1417,1417,"Oliver, east",Cabernet Franc,-20.9,1.0,1,2014-12-22,12,2014,356,4
1418,1418,"Osoyoos, southeast ",Cabernet Sauvignon,-21.3,-0.4,-1,2014-12-22,12,2014,356,4
1419,1419,Black Sage,Cabernet Sauvignon,-20.9,0.4,1,2014-12-22,12,2014,356,4
1420,1420,"Osoyoos, northeast",Cabernet Sauvignon,-20.2,0.7,1,2014-12-22,12,2014,356,4
1421,1421,"Osoyoos, northeast",Cabernet Sauvignon,-21.6,-1.4,-1,2014-12-22,12,2014,356,4
1422,1422,"Osoyoos, southeast ",Chardonnay,-23.9,-2.3,-1,2014-12-22,12,2014,356,4
1423,1423,Black Sage,Chardonnay,-22.2,1.7,1,2014-12-22,12,2014,356,4
1424,1424,Naramata Bench,Chardonnay,-22.6,-0.4,-1,2014-12-22,12,2014,356,4
1425,1425,"OK Falls, east",Chardonnay,-21.8,0.8,1,2014-12-22,12,2014,356,4
1426,1426,"Oliver, east",Chardonnay,-22.7,-0.9,-1,2014-12-22,12,2014,356,4
1427,1427,Kelowna,Gewurztraminer,-21.2,1.5,1,2014-12-22,12,2014,356,4
1428,1428,"Osoyoos, west",Merlot,-21.5,-0.3,-1,2014-12-22,12,2014,356,4
1429,1429,"Oliver, west",Merlot,-19.9,1.6,1,2014-12-22,12,2014,356,4
1430,1430,"Osoyoos, northeast",Merlot,-21.0,-1.1,-1,2014-12-22,12,2014,356,4
1431,1431,Black Sage,Merlot,-21.6,-0.6,-1,2014-12-22,12,2014,356,4
1432,1432,Black Sage,Pinot blanc,-20.2,1.4,1,2014-12-22,12,2014,356,4
1433,1433,"Oliver, east",Pinot gris,-22.6,-2.4,-1,2014-12-22,12,2014,356,4
1434,1434,Black Sage,Pinot gris,-22.4,0.2,1,2014-12-22,12,2014,356,4
1435,1435,Naramata Bench,Pinot gris,-21.8,0.6,1,2014-12-22,12,2014,356,4
1436,1436,"OK Falls, east",Pinot gris,-23.3,-1.5,-1,2014-12-22,12,2014,356,4
1437,1437,"Oliver, east",Pinot gris,-22.7,0.6,1,2014-12-22,12,2014,356,4
1438,1438,Naramata Bench,Pinot noir,-23.6,-0.9,-1,2014-12-22,12,2014,356,4
1439,1439,Black Sage,Pinot noir,-23.8,-0.2,-1,2014-12-22,12,2014,356,4
1440,1440,Kelowna,Pinot noir,-22.5,1.3,1,2014-12-22,12,2014,356,4
1441,1441,"Osoyoos, northeast",Pinot noir,-22.7,-0.2,-1,2014-12-22,12,2014,356,4
1442,1442,Naramata Bench,Riesling,-23.2,-0.5,-1,2014-12-22,12,2014,356,4
1443,1443,Black Sage,Riesling,-23.2,0.0,0,2014-12-22,12,2014,356,4
1444,1444,Black Sage,Riesling,-23.7,-0.5,-1,2014-12-22,12,2014,356,4
1445,1445,West Kelowna,Riesling,-22.0,1.7,1,2014-12-22,12,2014,356,4
1446,1446,"Oliver, east",Sauvignon blanc,-21.6,0.4,1,2014-12-22,12,2014,356,4
1447,1447,"Oliver, east",Sauvignon blanc,-21.8,-0.2,-1,2014-12-22,12,2014,356,4
1448,1448,"Osoyoos, southeast ",Shiraz,-20.8,1.0,1,2014-12-22,12,2014,356,4
1449,1449,"Osoyoos, southeast ",Shiraz,-20.0,0.8,1,2014-12-22,12,2014,356,4
1450,1450,"Osoyoos, southeast ",Shiraz,-22.0,-2.0,-1,2014-12-22,12,2014,356,4
1451,1451,Black Sage,Shiraz,-21.0,1.0,1,2014-12-22,12,2014,356,4
1452,1452,"Osoyoos, northeast",Shiraz,-19.0,2.0,1,2014-12-22,12,2014,356,4
1453,1453,"Osoyoos, northeast",Shiraz,-19.8,-0.8,-1,2014-12-22,12,2014,356,4
1454,1454,"Osoyoos, west",Viognier,-22.3,-2.5,-1,2014-12-22,12,2014,356,4
1455,1455,Black Sage,Cabernet Franc,-22.8,-0.9,-1,2015-01-05,1,2015,5,4
1456,1456,"Oliver, east",Cabernet Franc,-22.7,0.1,1,2015-01-05,1,2015,5,4
1457,1457,"Osoyoos, southeast ",Cabernet Sauvignon,-22.7,0.0,0,2015-01-05,1,2015,5,4
1458,1458,Black Sage,Cabernet Sauvignon,-21.7,1.0,1,2015-01-05,1,2015,5,4
1459,1459,"Osoyoos, northeast",Cabernet Sauvignon,-21.8,-0.1,-1,2015-01-05,1,2015,5,4
1460,1460,"Osoyoos, northeast",Cabernet Sauvignon,-19.9,1.9,1,2015-01-05,1,2015,5,4
1461,1461,"OK Falls, east",Chardonnay,-22.9,-3.0,-1,2015-01-05,1,2015,5,4
1462,1462,"Oliver, east",Chardonnay,-24.3,-1.4,-1,2015-01-05,1,2015,5,4
1463,1463,Kelowna,Gewurztraminer,-22.5,1.8,1,2015-01-05,1,2015,5,4
1464,1464,"Oliver, east",Gewurztraminer,-23.0,-0.5,-1,2015-01-05,1,2015,5,4
1465,1465,"Oliver, west",Merlot,-21.9,1.1,1,2015-01-05,1,2015,5,4
1466,1466,"Osoyoos, northeast",Merlot,-22.6,-0.7,-1,2015-01-05,1,2015,5,4
1467,1467,Black Sage,Pinot blanc,-22.3,0.3,1,2015-01-05,1,2015,5,4
1468,1468,"Oliver, east",Pinot blanc,-23.8,-1.5,-1,2015-01-05,1,2015,5,4
1469,1469,Black Sage,Pinot gris,-23.8,0.0,0,2015-01-05,1,2015,5,4
1470,1470,"OK Falls, east",Pinot gris,-23.7,0.1,1,2015-01-05,1,2015,5,4
1471,1471,"Oliver, east",Pinot gris,-23.9,-0.2,-1,2015-01-05,1,2015,5,4
1472,1472,Black Sage,Pinot noir,-23.6,0.3,1,2015-01-05,1,2015,5,4
1473,1473,Kelowna,Pinot noir,-22.8,0.8,1,2015-01-05,1,2015,5,4
1474,1474,Black Sage,Riesling,-24.0,-1.2,-1,2015-01-05,1,2015,5,4
1475,1475,Black Sage,Riesling,-24.0,0.0,0,2015-01-05,1,2015,5,4
1476,1476,West Kelowna,Riesling,-22.9,1.1,1,2015-01-05,1,2015,5,4
1477,1477,"Oliver, east",Riesling,-24.2,-1.3,-1,2015-01-05,1,2015,5,4
1478,1478,"Oliver, east",Sauvignon blanc,-23.0,1.2,1,2015-01-05,1,2015,5,4
1479,1479,"Oliver, east",Sauvignon blanc,-23.3,-0.3,-1,2015-01-05,1,2015,5,4
1480,1480,"Osoyoos, southeast ",Shiraz,-23.7,-0.4,-1,2015-01-05,1,2015,5,4
1481,1481,Black Sage,Shiraz,-20.5,3.2,1,2015-01-05,1,2015,5,4
1482,1482,"Osoyoos, northeast",Shiraz,-21.1,-0.6,-1,2015-01-05,1,2015,5,4
1483,1483,"Osoyoos, southeast ",Cabernet Franc,-23.5,-0.7,-1,2015-01-19,1,2015,19,4
1484,1484,Black Sage,Cabernet Franc,-22.6,0.9,1,2015-01-19,1,2015,19,4
1485,1485,"Oliver, east",Cabernet Franc,-21.0,1.6,1,2015-01-19,1,2015,19,4
1486,1486,"Osoyoos, southeast ",Cabernet Sauvignon,-22.2,-1.2,-1,2015-01-19,1,2015,19,4
1487,1487,Black Sage,Cabernet Sauvignon,-24.4,-2.2,-1,2015-01-19,1,2015,19,4
1488,1488,"Osoyoos, northeast",Cabernet Sauvignon,-22.3,2.1,1,2015-01-19,1,2015,19,4
1489,1489,"Osoyoos, northeast",Cabernet Sauvignon,-22.9,-0.6,-1,2015-01-19,1,2015,19,4
1490,1490,"Osoyoos, southeast ",Chardonnay,-22.0,0.9,1,2015-01-19,1,2015,19,4
1491,1491,Black Sage,Chardonnay,-22.8,-0.8,-1,2015-01-19,1,2015,19,4
1492,1492,Naramata Bench,Chardonnay,-21.3,1.5,1,2015-01-19,1,2015,19,4
1493,1493,"OK Falls, east",Chardonnay,-20.5,0.8,1,2015-01-19,1,2015,19,4
1494,1494,"Oliver, east",Chardonnay,-24.1,-3.6,-1,2015-01-19,1,2015,19,4
1495,1495,Kelowna,Gewurztraminer,-21.9,2.2,1,2015-01-19,1,2015,19,4
1496,1496,"OK Falls, west",Gewurztraminer,-21.7,0.2,1,2015-01-19,1,2015,19,4
1497,1497,"Oliver, east",Gewurztraminer,-21.8,-0.1,-1,2015-01-19,1,2015,19,4
1498,1498,"Osoyoos, west",Merlot,-23.7,-1.9,-1,2015-01-19,1,2015,19,4
1499,1499,"Oliver, west",Merlot,-22.9,0.8,1,2015-01-19,1,2015,19,4
1500,1500,Black Sage,Merlot,-23.9,-1.0,-1,2015-01-19,1,2015,19,4
1501,1501,Black Sage,Pinot blanc,-23.8,0.1,1,2015-01-19,1,2015,19,4
1502,1502,"Oliver, east",Pinot blanc,-23.2,0.6,1,2015-01-19,1,2015,19,4
1503,1503,"Oliver, east",Pinot gris,-20.7,2.5,1,2015-01-19,1,2015,19,4
1504,1504,Black Sage,Pinot gris,-20.0,0.7,1,2015-01-19,1,2015,19,4
1505,1505,Naramata Bench,Pinot gris,-22.3,-2.3,-1,2015-01-19,1,2015,19,4
1506,1506,"OK Falls, east",Pinot gris,-21.4,0.9,1,2015-01-19,1,2015,19,4
1507,1507,"Oliver, east",Pinot gris,-24.1,-2.7,-1,2015-01-19,1,2015,19,4
1508,1508,Naramata Bench,Pinot noir,-22.1,2.0,1,2015-01-19,1,2015,19,4
1509,1509,Black Sage,Pinot noir,-23.5,-1.4,-1,2015-01-19,1,2015,19,4
1510,1510,Kelowna,Pinot noir,-22.4,1.1,1,2015-01-19,1,2015,19,4
1511,1511,"Osoyoos, northeast",Pinot noir,-23.3,-0.9,-1,2015-01-19,1,2015,19,4
1512,1512,Naramata Bench,Riesling,-24.1,-0.8,-1,2015-01-19,1,2015,19,4
1513,1513,Black Sage,Riesling,-22.5,1.6,1,2015-01-19,1,2015,19,4
1514,1514,Black Sage,Riesling,-22.9,-0.4,-1,2015-01-19,1,2015,19,4
1515,1515,West Kelowna,Riesling,-23.6,-0.7,-1,2015-01-19,1,2015,19,4
1516,1516,"Oliver, east",Riesling,-23.9,-0.3,-1,2015-01-19,1,2015,19,4
1517,1517,"Oliver, east",Sauvignon blanc,-22.1,1.8,1,2015-01-19,1,2015,19,4
1518,1518,"Oliver, east",Sauvignon blanc,-22.9,-0.8,-1,2015-01-19,1,2015,19,4
1519,1519,"Osoyoos, southeast ",Shiraz,-22.0,0.9,1,2015-01-19,1,2015,19,4
1520,1520,"Osoyoos, southeast ",Shiraz,-22.0,0.0,0,2015-01-19,1,2015,19,4
1521,1521,"Osoyoos, southeast ",Shiraz,-21.9,0.1,1,2015-01-19,1,2015,19,4
1522,1522,Black Sage,Shiraz,-21.2,0.7,1,2015-01-19,1,2015,19,4
1523,1523,"Osoyoos, northeast",Shiraz,-22.3,-1.1,-1,2015-01-19,1,2015,19,4
1524,1524,"Osoyoos, northeast",Shiraz,-23.0,-0.7,-1,2015-01-19,1,2015,19,4
1525,1525,"Osoyoos, west",Viognier,-21.8,1.2,1,2015-01-19,1,2015,19,4
1526,1526,Black Sage,Cabernet Franc,-21.9,0.6,1,2015-02-02,2,2015,33,4
1527,1527,"Oliver, east",Cabernet Franc,-22.3,-0.4,-1,2015-02-02,2,2015,33,4
1528,1528,"Osoyoos, southeast ",Cabernet Sauvignon,-21.5,0.8,1,2015-02-02,2,2015,33,4
1529,1529,Black Sage,Cabernet Sauvignon,-21.1,0.4,1,2015-02-02,2,2015,33,4
1530,1530,"Osoyoos, northeast",Cabernet Sauvignon,-21.7,-0.6,-1,2015-02-02,2,2015,33,4
1531,1531,"Osoyoos, northeast",Cabernet Sauvignon,-21.6,0.1,1,2015-02-02,2,2015,33,4
1532,1532,Naramata Bench,Chardonnay,-22.0,-0.4,-1,2015-02-02,2,2015,33,4
1533,1533,"OK Falls, east",Chardonnay,-21.6,0.4,1,2015-02-02,2,2015,33,4
1534,1534,"Oliver, east",Chardonnay,-22.9,-1.3,-1,2015-02-02,2,2015,33,4
1535,1535,Kelowna,Gewurztraminer,-21.1,1.8,1,2015-02-02,2,2015,33,4
1536,1536,"OK Falls, west",Gewurztraminer,-21.3,-0.2,-1,2015-02-02,2,2015,33,4
1537,1537,"Oliver, east",Gewurztraminer,-22.7,-1.4,-1,2015-02-02,2,2015,33,4
1538,1538,"Osoyoos, northeast",Merlot,-21.9,0.8,1,2015-02-02,2,2015,33,4
1539,1539,Black Sage,Merlot,-22.1,-0.2,-1,2015-02-02,2,2015,33,4
1540,1540,Black Sage,Pinot blanc,-20.9,1.2,1,2015-02-02,2,2015,33,4
1541,1541,"Oliver, east",Pinot blanc,-23.3,-2.4,-1,2015-02-02,2,2015,33,4
1542,1542,Black Sage,Pinot gris,-22.4,0.9,1,2015-02-02,2,2015,33,4
1543,1543,Naramata Bench,Pinot gris,-21.0,1.4,1,2015-02-02,2,2015,33,4
1544,1544,"OK Falls, east",Pinot gris,-22.9,-1.9,-1,2015-02-02,2,2015,33,4
1545,1545,"Oliver, east",Pinot gris,-23.0,-0.1,-1,2015-02-02,2,2015,33,4
1546,1546,Naramata Bench,Pinot noir,-21.1,1.9,1,2015-02-02,2,2015,33,4
1547,1547,Black Sage,Pinot noir,-23.9,-2.8,-1,2015-02-02,2,2015,33,4
1548,1548,Kelowna,Pinot noir,-21.5,2.4,1,2015-02-02,2,2015,33,4
1549,1549,"Osoyoos, northeast",Pinot noir,-22.4,-0.9,-1,2015-02-02,2,2015,33,4
1550,1550,Naramata Bench,Riesling,-23.2,-0.8,-1,2015-02-02,2,2015,33,4
1551,1551,Black Sage,Riesling,-22.9,0.3,1,2015-02-02,2,2015,33,4
1552,1552,Black Sage,Riesling,-23.6,-0.7,-1,2015-02-02,2,2015,33,4
1553,1553,West Kelowna,Riesling,-23.0,0.6,1,2015-02-02,2,2015,33,4
1554,1554,"Oliver, east",Riesling,-22.7,0.3,1,2015-02-02,2,2015,33,4
1555,1555,"Oliver, east",Sauvignon blanc,-21.8,0.9,1,2015-02-02,2,2015,33,4
1556,1556,"Oliver, east",Sauvignon blanc,-22.4,-0.6,-1,2015-02-02,2,2015,33,4
1557,1557,"Osoyoos, southeast ",Shiraz,-23.1,-0.7,-1,2015-02-02,2,2015,33,4
1558,1558,Black Sage,Shiraz,-22.2,0.9,1,2015-02-02,2,2015,33,4
1559,1559,"Osoyoos, northeast",Shiraz,-20.7,1.5,1,2015-02-02,2,2015,33,4
1560,1560,"Osoyoos, northeast",Shiraz,-20.8,-0.1,-1,2015-02-02,2,2015,33,4
1561,1561,"Osoyoos, southeast ",Cabernet Franc,-19.3,2.8,1,2015-02-16,2,2015,47,4
1562,1562,Black Sage,Cabernet Franc,-17.7,1.6,1,2015-02-16,2,2015,47,4
1563,1563,"Oliver, east",Cabernet Franc,-17.8,-0.1,-1,2015-02-16,2,2015,47,4
1564,1564,"Osoyoos, southeast ",Cabernet Sauvignon,-17.6,0.2,1,2015-02-16,2,2015,47,4
1565,1565,Black Sage,Cabernet Sauvignon,-17.0,0.6,1,2015-02-16,2,2015,47,4
